始发乡镇编码,始发乡镇名称,始发城市编码,到达乡镇编码,到达乡镇名称,到达城市编码,,日期
44010405,广卫街道,440104,44010411,东湖街道,440104,259,20160901
44010405,广卫街道,440104,44010603,石牌街道,440106,260,20160901
44010405,广卫街道,440104,44010418,华乐街道,440104,264,20160901
44010405,广卫街道,440104,44011112,松洲街道,440111,267,20160901
44010405,广卫街道,440104,44010512,凤阳街道,440105,269,20160901
44010405,广卫街道,440104,44010412,农林街道,440104,271,20160901
44010405,广卫街道,440104,44011109,嘉禾街道,440111,271,20160901
44010405,广卫街道,440104,44010517,南洲街道,440105,281,20160901
44010405,广卫街道,440104,44011103,太和镇,440111,287,20160901
44010405,广卫街道,440104,44010419,梅花村街道,440104,296,20160901
44010405,广卫街道,440104,44010303,多宝街道,440103,307,20160901
44010405,广卫街道,440104,44010420,黄花岗街道,440104,313,20160901
44010405,广卫街道,440104,44010301,逢源街道,440103,313,20160901
44010405,广卫街道,440104,44010416,白云街道,440104,315,20160901
44010405,广卫街道,440104,44010408,大新街道,440104,331,20160901
44010405,广卫街道,440104,44011111,石井街道,440111,340,20160901
44010405,广卫街道,440104,44010505,海幢街道,440105,360,20160901
44010405,广卫街道,440104,44010613,冼村街道,440106,365,20160901
44010405,广卫街道,440104,44010421,矿泉街道,440104,370,20160901
44010405,广卫街道,440104,44010422,登峰街道,440104,380,20160901
44010405,广卫街道,440104,44010502,江南中街道,440105,386,20160901
44010405,广卫街道,440104,44010406,东风街道,440104,404,20160901
44010405,广卫街道,440104,44010410,流花街道,440104,421,20160901
44010405,广卫街道,440104,44010409,人民街道,440104,436,20160901
44010405,广卫街道,440104,44010610,林和街道,440106,439,20160901
44010405,广卫街道,440104,44011108,棠景街道,440111,460,20160901
44010405,广卫街道,440104,44010304,金花街道,440103,471,20160901
44010405,广卫街道,440104,44011118,景泰街道,440111,480,20160901
44010405,广卫街道,440104,44010509,昌岗街道,440105,481,20160901
44010405,广卫街道,440104,44011105,三元里街道,440111,497,20160901
44010405,广卫街道,440104,44010417,建设街道,440104,512,20160901
44010405,广卫街道,440104,44010402,光塔街道,440104,538,20160901
44010405,广卫街道,440104,44010511,赤岗街道,440105,552,20160901
44010405,广卫街道,440104,44010609,天河南街道,440106,560,20160901
44010405,广卫街道,440104,44010413,大东街道,440104,750,20160901
44010405,广卫街道,440104,44010415,珠光街道,440104,844,20160901
44010405,广卫街道,440104,44010407,诗书街道,440104,868,20160901
44010405,广卫街道,440104,44010404,六榕街道,440104,1009,20160901
44010405,广卫街道,440104,44010401,北京街道,440104,1969,20160901
44010405,广卫街道,440104,44010403,洪桥街道,440104,2095,20160901
44010405,广卫街道,440104,44010414,大塘街道,440104,2952,20160901
44010406,东风街道,440104,44011304,桥南街道,440113,2,20160901
44010406,东风街道,440104,44011502,万项沙镇,440115,2,20160901
44010406,东风街道,440104,44011315,大岗镇,440113,3,20160901
44010406,东风街道,440104,44011309,化龙镇,440113,4,20160901
44010406,东风街道,440104,44011317,东涌镇,440113,4,20160901
44010406,东风街道,440104,44011409,梯面镇,440114,4,20160901
44010406,东风街道,440104,44011503,横沥镇,440115,4,20160901
44010406,东风街道,440104,44011310,石碁镇,440113,5,20160901
44010406,东风街道,440104,44011313,榄核镇,440113,6,20160901
44010406,东风街道,440104,44011412,雅瑶镇,440114,6,20160901
44010406,东风街道,440104,44011406,炭步镇,440114,7,20160901
44010406,东风街道,440104,44011504,黄阁镇,440115,7,20160901
44010406,东风街道,440104,44011308,新造镇,440113,8,20160901
44010406,东风街道,440104,44011312,沙湾街道,440113,9,20160901
44010406,东风街道,440104,44011311,石楼镇,440113,10,20160901
44010406,东风街道,440104,44010618,新塘街道,440106,10,20160901
44010406,东风街道,440104,44011302,沙头街道,440113,11,20160901
44010406,东风街道,440104,44011501,南沙街道,440115,12,20160901
44010406,东风街道,440104,44011303,东环街道,440113,13,20160901
44010406,东风街道,440104,44011403,花山镇,440114,13,20160901
44010406,东风街道,440104,44010604,凤凰街道,440106,13,20160901
44010406,东风街道,440104,44010617,珠吉街道,440106,13,20160901
44010406,东风街道,440104,44010621,龙洞街道,440106,17,20160901
44010406,东风街道,440104,44011407,赤坭镇,440114,17,20160901
44010406,东风街道,440104,44011301,市桥街道,440113,19,20160901
44010406,东风街道,440104,44011314,石壁街道,440113,22,20160901
44010406,东风街道,440104,44011404,花东镇,440114,23,20160901
44010406,东风街道,440104,44010619,元岗街道,440106,23,20160901
44010406,东风街道,440104,44010607,前进街道,440106,25,20160901
44010406,东风街道,440104,44010601,沙河街道,440106,25,20160901
44010406,东风街道,440104,44011305,钟村街道,440113,27,20160901
44010406,东风街道,440104,44010516,官洲街道,440105,27,20160901
44010406,东风街道,440104,44011318,小谷围街道,440113,28,20160901
44010406,东风街道,440104,44011117,京溪街道,440111,29,20160901
44010406,东风街道,440104,44011102,钟落潭镇,440111,29,20160901
44010406,东风街道,440104,44010322,中南街道,440103,31,20160901
44010406,东风街道,440104,44010620,长兴街道,440106,31,20160901
44010406,东风街道,440104,44010515,华洲街道,440105,32,20160901
44010406,东风街道,440104,44010608,黄村街道,440106,34,20160901
44010406,东风街道,440104,44010602,五山街道,440106,34,20160901
44010406,东风街道,440104,44011307,南村镇,440113,38,20160901
44010406,东风街道,440104,44011405,狮岭镇,440114,40,20160901
44010406,东风街道,440104,44011306,大石街道,440113,41,20160901
44010406,东风街道,440104,44010513,江海街道,440105,42,20160901
44010406,东风街道,440104,44010312,沙面街道,440103,43,20160901
44010406,东风街道,440104,44011116,永平街道,440111,44,20160901
44010406,东风街道,440104,44011110,均禾街道,440111,44,20160901
44010406,东风街道,440104,44010320,东沙街道,440103,45,20160901
44010406,东风街道,440104,44010518,琶洲街道,440105,49,20160901
44010406,东风街道,440104,44011104,江高镇,440111,52,20160901
44010406,东风街道,440104,44010606,车陂街道,440106,55,20160901
44010406,东风街道,440104,44010321,海龙街道,440103,56,20160901
44010406,东风街道,440104,44011101,人和镇,440111,56,20160901
44010406,东风街道,440104,44010611,沙东街道,440106,60,20160901
44010406,东风街道,440104,44010605,员村街道,440106,63,20160901
44010406,东风街道,440104,44010317,白鹤洞街道,440103,64,20160901
44010406,东风街道,440104,44010615,天园街道,440106,67,20160901
44010406,东风街道,440104,44010614,猎德街道,440106,69,20160901
44010406,东风街道,440104,44011109,嘉禾街道,440111,70,20160901
44010406,东风街道,440104,44010412,农林街道,440104,71,20160901
44010406,东风街道,440104,44011401,新华街道,440114,76,20160901
44010406,东风街道,440104,44010411,东湖街道,440104,77,20160901
44010406,东风街道,440104,44011319,洛浦街道,440113,77,20160901
44010406,东风街道,440104,44011115,同和街道,440111,77,20160901
44010406,东风街道,440104,44011106,黄石街道,440111,77,20160901
44010406,东风街道,440104,44010612,兴华街道,440106,84,20160901
44010406,东风街道,440104,44011103,太和镇,440111,88,20160901
44010406,东风街道,440104,44011107,新市街道,440111,89,20160901
44010406,东风街道,440104,44010501,新港街道,440105,92,20160901
44010406,东风街道,440104,44010319,东漖街道,440103,94,20160901
44010406,东风街道,440104,44010616,棠下街道,440106,94,20160901
44010406,东风街道,440104,44010504,滨江街道,440105,96,20160901
44010406,东风街道,440104,44010503,素社街道,440105,96,20160901
44010406,东风街道,440104,44010419,梅花村街道,440104,97,20160901
44010406,东风街道,440104,44010603,石牌街道,440106,98,20160901
44010406,东风街道,440104,44010517,南洲街道,440105,98,20160901
44010406,东风街道,440104,44010420,黄花岗街道,440104,99,20160901
44010406,东风街道,440104,44010512,凤阳街道,440105,99,20160901
44010406,东风街道,440104,44010514,瑞宝街道,440105,100,20160901
44010406,东风街道,440104,44010613,冼村街道,440106,109,20160901
44010406,东风街道,440104,44010418,华乐街道,440104,112,20160901
44010406,东风街道,440104,44010422,登峰街道,440104,112,20160901
44010406,东风街道,440104,44010417,建设街道,440104,115,20160901
44010406,东风街道,440104,44010416,白云街道,440104,128,20160901
44010406,东风街道,440104,44010314,冲口街道,440103,131,20160901
44010406,东风街道,440104,44010402,光塔街道,440104,133,20160901
44010406,东风街道,440104,44010316,茶滘街道,440103,134,20160901
44010406,东风街道,440104,44010510,南石头街道,440105,137,20160901
44010406,东风街道,440104,44010413,大东街道,440104,137,20160901
44010406,东风街道,440104,44010609,天河南街道,440106,159,20160901
44010406,东风街道,440104,44010610,林和街道,440106,163,20160901
44010406,东风街道,440104,44010507,南华西街道,440105,168,20160901
44010406,东风街道,440104,44010401,北京街道,440104,169,20160901
44010406,东风街道,440104,44010511,赤岗街道,440105,173,20160901
44010406,东风街道,440104,44010508,沙园街道,440105,174,20160901
44010406,东风街道,440104,44010315,花地街道,440103,174,20160901
44010406,东风街道,440104,44010414,大塘街道,440104,176,20160901
44010406,东风街道,440104,44010505,海幢街道,440105,176,20160901
44010406,东风街道,440104,44010506,龙凤街道,440105,184,20160901
44010406,东风街道,440104,44010415,珠光街道,440104,190,20160901
44010406,东风街道,440104,44011118,景泰街道,440111,198,20160901
44010406,东风街道,440104,44010502,江南中街道,440105,198,20160901
44010406,东风街道,440104,44010318,石围塘街道,440103,211,20160901
44010406,东风街道,440104,44010409,人民街道,440104,213,20160901
44010406,东风街道,440104,44010311,岭南街道,440103,220,20160901
44010406,东风街道,440104,44010310,华林街道,440103,223,20160901
44010406,东风街道,440104,44011111,石井街道,440111,235,20160901
44010406,东风街道,440104,44010421,矿泉街道,440104,239,20160901
44010406,东风街道,440104,44010303,多宝街道,440103,255,20160901
44010406,东风街道,440104,44010509,昌岗街道,440105,256,20160901
44010406,东风街道,440104,44010313,桥中街道,440103,258,20160901
44010406,东风街道,440104,44011113,金沙街道,440111,263,20160901
44010406,东风街道,440104,44010408,大新街道,440104,272,20160901
44010406,东风街道,440104,44011108,棠景街道,440111,293,20160901
44010406,东风街道,440104,44010302,昌华街道,440103,300,20160901
44010406,东风街道,440104,44011105,三元里街道,440111,354,20160901
44010406,东风街道,440104,44010403,洪桥街道,440104,436,20160901
44010406,东风街道,440104,44011114,同德街道,440111,436,20160901
44010406,东风街道,440104,44010301,逢源街道,440103,466,20160901
44010406,东风街道,440104,44010405,广卫街道,440104,472,20160901
44010406,东风街道,440104,44011112,松洲街道,440111,639,20160901
44010406,东风街道,440104,44010309,龙津街道,440103,684,20160901
44010406,东风街道,440104,44010305,南源街道,440103,722,20160901
44010406,东风街道,440104,44010410,流花街道,440104,943,20160901
44010406,东风街道,440104,44010306,西村街道,440103,1194,20160901
44010406,东风街道,440104,44010307,站前街道,440103,1241,20160901
44010406,东风街道,440104,44010404,六榕街道,440104,1409,20160901
44010406,东风街道,440104,44010308,彩虹街道,440103,1453,20160901
44010406,东风街道,440104,44010407,诗书街道,440104,1874,20160901
44010406,东风街道,440104,44010304,金花街道,440103,4328,20160901
44010407,诗书街道,440104,44011502,万项沙镇,440115,2,20160901
44010407,诗书街道,440104,44011409,梯面镇,440114,2,20160901
44010407,诗书街道,440104,44011503,横沥镇,440115,3,20160901
44010407,诗书街道,440104,44011304,桥南街道,440113,3,20160901
44010407,诗书街道,440104,44011315,大岗镇,440113,4,20160901
44010407,诗书街道,440104,44011406,炭步镇,440114,5,20160901
44010407,诗书街道,440104,44011309,化龙镇,440113,6,20160901
44010407,诗书街道,440104,44011313,榄核镇,440113,6,20160901
44010407,诗书街道,440104,44011317,东涌镇,440113,6,20160901
44010407,诗书街道,440104,44011308,新造镇,440113,7,20160901
44010407,诗书街道,440104,44011310,石碁镇,440113,7,20160901
44010407,诗书街道,440104,44011504,黄阁镇,440115,7,20160901
44010407,诗书街道,440104,44011412,雅瑶镇,440114,8,20160901
44010407,诗书街道,440104,44011407,赤坭镇,440114,8,20160901
44010407,诗书街道,440104,44011311,石楼镇,440113,11,20160901
44010407,诗书街道,440104,44011403,花山镇,440114,11,20160901
44010407,诗书街道,440104,44011501,南沙街道,440115,11,20160901
44010407,诗书街道,440104,44011303,东环街道,440113,12,20160901
44010407,诗书街道,440104,44010617,珠吉街道,440106,13,20160901
44010407,诗书街道,440104,44011302,沙头街道,440113,13,20160901
44010407,诗书街道,440104,44010618,新塘街道,440106,13,20160901
44010407,诗书街道,440104,44011312,沙湾街道,440113,14,20160901
44010407,诗书街道,440104,44010604,凤凰街道,440106,16,20160901
44010407,诗书街道,440104,44010621,龙洞街道,440106,19,20160901
44010407,诗书街道,440104,44010607,前进街道,440106,23,20160901
44010407,诗书街道,440104,44011404,花东镇,440114,26,20160901
44010407,诗书街道,440104,44011314,石壁街道,440113,26,20160901
44010407,诗书街道,440104,44010516,官洲街道,440105,29,20160901
44010407,诗书街道,440104,44010601,沙河街道,440106,30,20160901
44010407,诗书街道,440104,44011405,狮岭镇,440114,31,20160901
44010407,诗书街道,440104,44010619,元岗街道,440106,31,20160901
44010407,诗书街道,440104,44011102,钟落潭镇,440111,32,20160901
44010407,诗书街道,440104,44010620,长兴街道,440106,32,20160901
44010407,诗书街道,440104,44010515,华洲街道,440105,32,20160901
44010407,诗书街道,440104,44011305,钟村街道,440113,32,20160901
44010407,诗书街道,440104,44010322,中南街道,440103,33,20160901
44010407,诗书街道,440104,44011117,京溪街道,440111,34,20160901
44010407,诗书街道,440104,44011318,小谷围街道,440113,35,20160901
44010407,诗书街道,440104,44011301,市桥街道,440113,35,20160901
